track_id,pageviews
4BixGe6AcqJU2etTzeh2cN,47929.0
005Dlt8Xaz3DkaXiRJgdiS,12688.0
5xhnlgHMaNzZD3UX9sZ4Zv,11364.0
1RARODu6hwSaJLmcV6oedT,6213.0
3uEJFR0oQeBaNMEXs4bTSq,5795.0
5Gv0KcM2idgDOvRkcU3IN8,45288.0
77GJz1FIKgjIp9KtnGc8Fl,5085.0
0qCSMOyix8CRew9JVTHnZY,18048.0
5eITajYtCaZn5Tf1mVZbIz,13807.0
2es7AohVgF03LwjmQyaVMl,13819.0
1b8ZybIufxmpDQszin5yPt,6447.0
48mJX8glOrQkrSdVBjc0Wb,85039.0
4TR6e2sBy2PzTnfu6MnLFD,6830.0
1MdjZzEInrmDBXf8zs0nKS,362229.0
4tReFKumS5bcFahdXDiM1b,54002.0
075QYa566prNemChnZDEY1,89834.0
064wRZsHDLuoCJYw65gh7N,969373.0
0hSfzttOJh3IHWC0t4YG74,24443.0
5YRDGgdOshUPA17m7yzY7p,152114.0
6ri4yWOtcfGpTcigL2YeBe,11175.0
6VzXOkU7pVXaVMR6e4hRAg,30596.0
3tCCD2qQLdC99YkRwGPSsx,35168.0
3NlUb0YFzQ7GWVInW8lwR4,20671.0
1of8D9YF8T2nkLuk30JZNX,7802.0
4suenIuyqxZYV0VIjsbYrG,11400.0
0F1G4ssr0RMdm9h0GEbt40,55260.0
1H8aAoRO817bygKpgvAcpf,7569.0
6nAgxB5x7vlGVVIoWpCwaM,70470.0
3Z3U63cz4uwxA9d9DYQMcZ,7965.0
7f31hpuzCNIU0rX5E6Dr3g,6345.0
4g5ucHrtIEM4LrIbrLo8Oz,14155.0
0PgsB53yhlKs8D19LgYU4i,9779.0
2a7zTeWs92hA8dOQUEL0Xy,22160.0
49Iygx392WIEaP29lq7FOR,69728.0
7eixQByCJopX0OnvowhKQ3,7400.0
2neWsabATpEgR8XBv4Hqwo,8973.0
6DgclwC2Us4WUXaOwtesYI,19213.0
1JGrvNWATsIoBRLQXOC3Nv,7337.0
6dwhYg12fOFw8aUrnCOOqC,6238.0
5tzDYbMDhomaADt9hKhANt,1889434.0
2nSd3kBslXIbBAdrmqvKM6,26514.0
4PGsEvmwfJwNJJcsw9aaav,10514.0
4zTOUtukd52LzS3bLWwzGc,6921.0
0zFG3RWjka7dNRIRTWnXMN,28212.0
4J7s7j5ulwElPG7HaGQDXR,131951.0
6JvEXmRh3l2acBzvqavgT9,46047.0
7859Rvo6wXeImidBRL2dUZ,11532.0
1e4ZMHWU3wxRzeDtfITbhT,60426.0
4pqLUtJaFUsbLTjYaCM0sC,21176.0
5I8mg57tDvhGGGC3x14mIZ,8904.0
3DjXu9jBpV5lPbhHQVyPQd,5731.0
37B4dZDMdzh1D7isPVF2df,21333.0
0a7sBtL1jJQebkeipgYlGV,23296.0
6sFpmdsk4UDMcDWdy4T1Kc,33549.0
5zB92i6HcCHvVcX5NvGFQb,5846.0
1tiIKelgeYVi1KcylVnZdq,44633.0
0PmRXH4YFAtC6ipv8PsS0m,6213.0
3QRTdOa9TWLuaPrCa2OLXj,5295.0
66IC0uXoVyYT5q3R27bbZy,71959.0
7ji21BRR5NpJC4rWdsyJAP,5012.0
6rROXfjFzQyH2w9FAiVkq7,5797.0
55LECrJg4tLjhjSr6XDMg6,7430.0
5D1Btx3N9b6saYjTQDjT1j,161938.0
7E1duSMvHGUcYRgwrMZOUf,8765.0
21Ay8mJRYQuOMZp7qyQXl6,28686.0
649HpAJEsVk2VuCadjunXu,16888.0
0Ao3qWJKueyfs3iqwGN30F,26977.0
6KIS5YIZAyeiFNx1aE1OhY,38078.0
6eLBzWfMCfir6mOvBQfrrr,11003.0
3sc9YIcDSPCXsQ0zzX3JLW,25801.0
27qjcww3SKGeD4wTUOJEeh,5012.0
31NNxg7WYqs1bgRSFXgCf8,17979.0
3PDuPLArSTzKH2W2hKYjh0,27673.0
72QQfTR5KfRJbVxaDrSmWO,42522.0
4PvJYpFupJRGabJxUAYPk3,5795.0
7F54orEV7IMKtKG5X9Ig9y,8287.0
4zYrisQWPAWhV4acfag0li,237561.0
4ljhhfbv0RHhecZEhITUTG,6907.0
0xYSgQHddr1lh6IfqWgn2W,5308.0
3nXwzclWGnBHvcqmBjbpRj,63355.0
30P0bhT0Ebfl9Bxua0mzYr,7085.0
1XZp9CsjFdnZuiNzcGYKgP,10719.0
2c7xQrnP7XcuGV285ToEx3,9305.0
1vgK0H5a0wGMhnDOoUu0lH,32141.0
5sf3QtTTvilIFH5L7K6Bzl,10875.0
6sZ8y6NqtJx6xh4rFN0ggQ,8171.0
3B3FUgKPpSTpeHN5ubVQ9W,8157.0
7zSjskxzmhkzg9TD25JmFJ,14232.0
6aV2qifrzZkfT2PW3gsWDE,6104.0
6xPLxzoLEeDohJkT0Nf3ni,16134.0
6mbO2vYZhqySlMf0Q7O3mR,14169.0
39FFkPyRLQtYBJkgV6ETAw,86893.0
6zaqjLbBdfkdHUWtQzvrK2,31558.0
1J8D5X91FVdVZzChR9qPSY,33305.0
0dxanXUvtxRz5jhbcScFGU,29616.0
104gvc1JDyW1PXCW9GCP17,24428.0
0gSFaT7tHsY7APWDWecFnH,6768.0
2v57dbjigdKRh7MY6ME3WB,13030.0
1mJQoOICr4UlV6nG3EI4NN,32983.0
17u13Lzj9wCvRKGHyLwr54,9363.0
0VMh6D6ryDKoLFmd6EuqbU,7482.0
5JESuE80fvausWHjcT9QVh,39221.0
54Y0Rvaki4qklCCHiAc0vv,13350.0
5TxbKgY0scu8P5li3KgyMU,18640.0
5iLAU648CgzEupYdWuWdp5,7030.0
3tIrKa0ZuJrAX30UzqPVEW,40871.0
7oolgteFZL4lKQ7LcgYIhd,7055.0
58jQG1WGxnMvHmhmJMm8E2,8096.0
1fX0h6SaZBXwmr4haRvirQ,96592.0
7BZLNqU7zChzcnSo6ETJ5l,39194.0
1L9m2l2lhXgQ3GwmmCx3OK,22391.0
1qlFNfKWi0Diexd1UdJ6bN,10893.0
5m6sFcpBoYGjEQBbiieLbE,47711.0
0DUtmZD5TK6JwChuMql5ac,6022.0
5ai4jQKivOWxyXMJRgHckI,72643.0
0U3mtPkuvMJhccjg2EjtI3,14703.0
2n85jrwWWqTVHrSUXxvMs8,9286.0
4S0NYVAQdIb81uLoZoQmgq,264674.0
1Gt7IH9zWi0qo97wYWH8ZX,51617.0
5ICjVGmMFFiN52QoLo1H8U,17582.0
2oOkw8GAgQ1tFZy8MawO5A,8278.0
64dzPbchbmMzqXHNJa2n1G,16270.0
0DBlEACQU4DjVtzOvVIAal,6849.0
0i4mLwfyxnSSgF6hwIkU2L,37860.0
0E2qxmn7zOhG4RCLq4wajp,26596.0
3pc1vNqTREXlPoNYPGAZwU,6940.0
20ww8jYD26E0tvumeMoPCw,6749.0
452WSSzuklpg0w4RKTlkvn,93827.0
1WAKXJTfpz3a2718eXNNJq,26454.0
6jDx3MNG0yJdrvEBZohKBE,6535.0
6T5ZgoqcBaHvK98ZYEGUf9,25117.0
5CWooAhSbc6YaPrA6sNidV,33785.0
4eKYiCW1JL5VwjPKOrEGRs,13339.0
0Wk7DHKAYGVJjgU7YAWCV0,7488.0
3LQdQ2XVJ35xJLA7vjq7eR,33624.0
1SyQ6t9RdRBK0QUCS6a797,258155.0
4gQdwwPXSXnDkUh4jYqLoC,152260.0
33ZXjLCpiINn8eQIDYEPTD,5818.0
5Tbpp3OLLClPJF8t1DmrFD,1548127.0
0uEp9E98JB5awlA084uaIg,1156724.0
6m59VvDUi0UQsB2eZ9wVbH,1053883.0
0Fv6CfegUbD5Egs0dj8CVB,2537092.0
0Pu71wxadDlB8fJXfjIjeJ,418181.0
1gSDTZHemEViEBiXysrlo0,479271.0
1oTHteQbmJw15rPxPVXUTv,612184.0
2Ih217RCGAmyQR68Nn7Cqo,271729.0
27AHAtAirQapVldIm4c9ZX,440978.0
5PQmSHzWnlgG4EBuIqjac2,600224.0
0PV1TFUMTBrDETzW6KQulB,394470.0
2LjiPAQOVazT8sRyXL3XRs,1403634.0
0shK5iZQppbHPQYiy60xs9,404724.0
3vZO25GdYuqFrR1kzZADnp,861728.0
2vfvGlqCB7oertO5VLE0sz,541074.0
6YYd5MLpu45J0uLrMdivF7,225005.0
7EQvdUJqZ2i7SWvSB2VqGA,1237437.0
6JymsaWDHk2Yj4e0yNBIFH,458911.0
11d9oUiwHuYt216EFA2tiz,966044.0
7q6lr1W6cmGWijl5kCv5RG,1136613.0
6zOg9gP62RJSsKFeOBAgvH,234774.0
6C7ZgThn6Yan5MTZdAEEFw,247160.0
6hxn98poTu1O4YZfafvC18,258439.0
0IVAlb0cFCH1cQ974iR1TU,434633.0
7G3lxTsMfSx4yarMkfgnTC,1235958.0
30oTS7bm0aH3p7lqjEIu8q,189669.0
1Sgj10byiGzPpI2IrXSFEn,1125622.0
3Y6XWs8xMlCngyIxNOFnsp,541833.0
4LwU4Vp6od3Sb08CsP99GC,1329835.0
6hTBP6QLwJdxbKyLlLXrGo,215913.0
6DPrhGVJ1WTZvM9fKptnGe,566224.0
3gY6tiCNsuVi6s8kPV6aQg,528795.0
7bp5DfkdK1OAvNJ1U4HfDA,292076.0
7IwURvEfVcdxUCjLKUu6sv,500872.0
5Sm1X46tna50RstHZvw072,128309.0
7sKZWN4xVOSb4miTL1vRXx,695866.0
6CUWzTRmC1GjjSDTtiVfsI,48585.0
4qfUlchVD7WM4JhA5xio6m,508959.0
2p9sprAX27D6U5cuSE9NsM,136899.0
1v5cgIyffYtfEx0swttdoE,695743.0
48zajk3g8P3BMT7F9BbDoD,87177.0
5XLC8xoqyua4U7wJiZAWik,1106083.0
7x6hO9VMAee9x1iWaeNkL6,510590.0
61VlApj8p2ZaP0WTunTrKT,148044.0
2MYP61a4O2CcM9tEYwM0gf,10348.0
4NQcaKgDJzxcUT4Ap44d9s,1172886.0
4WMBl2wiGUSGa5C7tfQEAo,219459.0
740gNyGWKk98gy8nJLhHrv,460551.0
4GGbJ60q5HIN8wKOp9Xabz,197091.0
3yjVsUq8psgcHm8SQrZ8i4,36058.0
48ZUwXrEOhaXLCxvmRYhZv,82368.0
2C3QwVE5adFCVsCqayhPW7,114615.0
6l4wMAXzI8RxIysQMYZY0w,123253.0
7Kutf53V4k0CvU4nKu5oK6,59742.0
5xXL4i9L2ZbKBtENNh8fWY,110127.0
0UN5OvKlbg06LnZyVk48ll,69044.0
4TGHOWSNAwUXn5onDQr0P1,65347.0
47wZfF4OdME3xkIPhhpSSF,106189.0
3X414ZlCf5U7pcpIaIcUkT,526430.0
6OQrmEIK8KOOVcSoSaEo40,71314.0
4dmh3OPtAhbEybhGoOG9TE,581918.0
5l7icgnicl7JToRxPkSXyy,80221.0
7t86fVeDAd63ThaR0ZkxXS,203425.0
2YIjojA9bKEcD4ScEiBg2q,571081.0
4GdB5M7GbwLZLouktYocFC,438530.0
6SI4JD7iyQ0rrudhCNtMv0,427123.0
4EFxQ2V4NhYkN46eslYEWs,24379.0
4opGTspdCCVK9IG1b4k8yp,57026.0
0fpVsdhxofrLCZL1CWETxa,156831.0
34MRi5GRWHFUa731JBxFEl,118722.0
5wG7d4cNogw0ETKaICPEYA,86371.0
2mLjLAlChZXZpIZfyPF8Le,46275.0
5KBUiiDRPsocZlY2v3EtRk,28528.0
0UREO3QWbXJW3gOUXpK1am,3081580.0
71mNLAZsr1frFhpCa3JI8G,143129.0
2WRzpLD8qDRrxMXc63E5WJ,141082.0
4Xf27f2BIY6FmvifqxQ7RD,7480.0
53oWwSxPuyH2cjYKXH8fgO,581817.0
12LjNmRrdzhTn1vMcxN81m,107794.0
6Xo9osN1HErsEJoqwj4eDg,74551.0
16etD0jjMNdKsHByc48tOY,125082.0
3qVQZmK9iIXUYZknHG4EYQ,53820.0
67IvfvAMYQzJEeHopvwMMW,217221.0
1ofhfV90EnYhEr7Un2fWiv,2451532.0
6g5ov3aSDUvvDkQKIcmZQI,45427.0
4V3N5LvUOh3yDPP16cwAhE,639585.0
2WyLyygONxNBVtXCRLMjFY,36114.0
1RXEb6UTxJ05RffnAWfUOE,168320.0
5n276uEKrEFohrt42pP8Tf,236942.0
2ECYtCiyC3zLvFTybWv75p,109636.0
4OriPa2OXO6goScm81cjju,74317.0
1OYjATyA5kqLK3CfYfvg3y,237926.0
6FI3RJ58Ztl0X1VtA6pVs9,146212.0
5fyRqeycMofUoGmDis5Gu6,55474.0
3iZKQU7zgHw2tFuqD7mdqL,114006.0
1TeVeYATRojNVCH7q1APiv,44446.0
2oLwDI8tZUOh6SmTMRRfKs,486949.0
4xeCHrtDwf5QMRjNHSMukw,5508.0
1yUl2G3VJdkidTqXWBt2UD,17005.0
18tgx070tbAM4TKxEwzWaG,83182.0
2q8lHMMso6wx6pb5uwqzOs,132950.0
0T2AYQdV9KRC8y8FC1jKq4,203302.0
6w4MlvpuxtbjGdL9YeTx89,174159.0
08bn759cPYICtUPoYx29P0,59871.0
6LwrEZNkvFTOypNwSLjuaJ,862947.0
7f1UEGMBMuXfLBP5XANfrW,60978.0
0FpLfrOyHblbDlHUsrPN1N,37003.0
4PoqWtVeTMZTB7E9Uubwf9,48323.0
6Ag4SYLUGFdnJrCwUIb4mT,69346.0
5k7zON2QahcMSl4CFlJ0Kx,2537094.0
13AvIMuWOBUWGBhWGIHb6N,71073.0
6TCfbxgcjQwxCzM4Vmi6kf,555316.0
5mqPg2dyqb1gBNyg9ycGcT,493769.0
7N1Vjtzr1lmmCW9iasQ8YO,672714.0
1a1LNRtmRJ46EqjVja044n,115115.0
5N5fp1lYSORdZbWanACki9,306401.0
4EcwMZC5srOdOVUTIkQWkW,124642.0
3xv229qX6gFRYgplFCTKBl,84753.0
1n6pgjMma0nsl4jyMzmjxQ,20246.0
1aaoIHFT9UqhlaEwLAhh00,116071.0
4nBZIQ14fOYMxJvgbvHQpJ,93788.0
55RXcZ0Mpwt97vj2Angnn1,107108.0
3p50PUgtBHM6rwUuD3RfFV,276958.0
0nKB5mUdJ3YsTi4QudPwJv,32745.0
4zSmsHur194jO2hGCTt6Hn,103807.0
0PG5rPYaf19GiTf05urOBo,342948.0
5oS8YDcBrOzRV3H437J9m5,43190.0
4pdLZsxq0y5oJDb6Cxlokw,431455.0
7hfRrdFJgFKK3cJ4rmkecE,210679.0
0snDRsjNRMJhm7SVja8l6J,101604.0
5mxVKAuunOKqcBfR5ivbRf,325802.0
2dBHWIttcCBjPEXbaBvyDW,72213.0
3ZBSXNYdTZVaBUQI3E2rF6,280029.0
3pUcJxFI2wjhqmNGNIvunD,71247.0
7tx1TUJrT6qxXFXAELqbev,241828.0
6lEIjrQNwJPecJ7mMXjhjo,599644.0
56whVbEPZ2bRA5VboQPned,46240.0
4Ms0GKHCtr5Lpg4dKOhO2I,43102.0
42OhQBFNIbMyxRGxyPOvQA,212788.0
3eY9pixHny3kVRLeqNezQx,16763.0
77tHKMBRVkxOugr1Z3N4et,153362.0
0drHbXjNetXRrdcm81pxfw,48703.0
0msneWUDfYKAGrifwEDhtl,21461.0
77QvKUhVeyPVVHGFRgAmQd,7732.0
1DIXPcTDzTj8ZMHt3PDt8p,2963584.0
0CQGTqRcp8OS8wAO1BqWHU,240274.0
2rzafMh8q10vQGixcHupCh,11738.0
0Ed7MeXx64f6OcIuoTRCg1,417167.0
4IfK0yQdVsWVoQO44DedEG,6454.0
1tJRS17TxD5bwdTk8ehP93,261134.0
2pFqCPGkedpl5ThtyNvmEG,30924.0
2pMAmZdHfQHyqJCXJbfhK3,122807.0
3jqBLwtTiUYismDiZgAgPE,187603.0
3mFHyDEPrWnc29OlWUBtPI,61636.0
18Mh3v6rBCCpcNYzyaA2RN,75768.0
0cfqYhY6B8PbGF9vaVNUeG,133214.0
3MnwLa9KRUiv2gNFtWPvib,12342.0
5DGnlowf1fjT7VWsoeRDlb,103185.0
0Y1wsOHYGbNNNGeYjQJ8BL,85217.0
0l2o1LkTeVh7uQfePoXs7c,24349.0
35wnjozNOs9gIqcDypNRMZ,21483.0
69toZvLG490IrN6YtmN4wH,1237437.0
6tDxrq4FxEL2q15y37tXT9,2139023.0
6xbMd2P2B9Iey7iVyqsgtX,49875.0
0VOhoc5CtyjYLcCWy1Ds1t,16156.0
3cuy0jpSxGAoTuJE0KORoR,47028.0
2cZuNzaAGNFozlZTxSDU1g,73890.0
3Dh10QBwBWVQAMJNNhLRq4,36378.0
0hKr166QnNZ0a37G4UO0VY,61336.0
5qKqRkWnRTXNVWbEOOmGxk,97152.0
2FaZoB6xQohJKWmq8KlYke,53988.0
4UtqFgWCzESmaNfBd48TCn,64936.0
2CCoMFhrtBxSii1zR67BNm,295631.0
4dSv0xxbcYC4o4ubz70nkr,91553.0
04Rz403IY7QUqgfrTWX6OU,210496.0
3cFT8G5sU4ind7VmAPsV5d,30541.0
4dbZObCjUs95HtmEHfKbnU,116117.0
0g0VWoGnz4RDoUw1f8Wvcp,48105.0
6zrsmzrMoxNkXEQLubCWtA,109554.0
2QHmGfplU3ypWOGgJM46in,30633.0
5hOrYYtUd96bIOBjuSEArP,340109.0
1bb6bROP3OXMHcPw84MtmN,431141.0
11qJz7Likbhet3q0fqxC5B,61660.0
3uo2KJXe6xaQsHhbIHNVmP,18829.0
2io3tr0HmXMIGY06xnWb0J,97644.0
7AgMX97ljLm9BzszyyXEYZ,277365.0
3YAIOD20Mk64gNRYqf56k3,29393.0
6yZAdQyPJtXjATvAT8ERQg,47174.0
4ZvBRh1uWpZTKH5gNdVRdm,32499.0
25pl7kV4OxafIc9wPAggYf,202629.0
55iidKcV7570jUzlockime,727255.0
5wvxRlpUTSX9CE52yFZsIY,144719.0
7mYvtEeBdMqRSyj1Qpv6my,73290.0
0s1ZRvTz25JZgzd1rCSNGR,96414.0
4UZlEcQmkAeh4mYokk8TNs,20294.0
1EiLrPd8JMTcQUr1aLEUKi,145898.0
5ti4mhcnlDhC2J1CYUYhWQ,6166.0
5gUVdjfPWoaKoRiEMHBX6P,9187.0
4TboAbE2pCUUB0fk6Q9rUU,436176.0
29VrHhpC5AS9b7XJYDPhqb,33100.0
0WdH9jCdAkNzJi57TBxwHM,17378.0
0XgpiStoxq1IJncYlPrvZ5,208763.0
7l3ZNXBVVdhBz13Vo0kbLz,33490.0
1fotoYONO343JjbC8XvPSl,434777.0
6EQ4orawx8eo0aXH0pOKLE,133388.0
503OTo2dSqe7qk76rgsbep,1686897.0
63x2OcQds6Dnt41KZyVdGX,13914.0
3zXGMmgIygV00eFxyqmbeO,1172887.0
5Sl4762Gx7mbUV9R8Mrbut,26465.0
4Aujn3OS6bSqprR2UVGlfy,96350.0
2oSPru8bef0EMhF9tvMSLn,44979.0
3MPKTMJIxlORqcxw542HHK,11526.0
5GseQckHgP7uWyaiCd5ZW3,139835.0
1UTX5wGyy7IC6HeT5MmAJ1,106124.0
0B8drtTSp68pZdkmVrG9ZA,699166.0
4G01edX97eZlCmEbYewboU,105904.0
5jlVndwOZVzbAfGVHtetDX,39529.0
6Q9zbu651WpndktBRgTjVl,37897.0
20ZubgobJ4AeBg70OhGENM,43146.0
1wYp8ISMvX8qrflPrBU9Yo,197582.0
0iCWDU1S3hjQphZcD0UfIE,184990.0
1qB61CUkHHalhxapCrvMsE,23610.0
5ZlKf4HlgrtzSGV1bowNla,83733.0
4YbCZSeX3QhpEyQE5KAtio,36139.0
17RBo9rMMR2gOR842g4MVM,5147.0
3gRlmtdCyNoKiyozn2pqc9,500757.0
16yaPSIIWqCIYpFRcZHaE7,64203.0
0eEXcw3JLVXcRxYrVYMy68,598588.0
1k4lRM7YrGxJerGbf9VzXk,19140.0
1kxq2ByL62HX8YQQdvK3mz,68923.0
4u7hiFNXUeTG3A4dqQrkcd,62649.0
0R0zZnqPg7yOWb4PRmW8nC,317026.0
6JI5wNWYdBw68GZjOMmgK5,474782.0
0kU9oWqYnPeqEca3x2auV9,181098.0
2qqCS8wH4FNtgH7kVmF8Ub,121269.0
3e5dzvRUa536dwIgST2ryZ,14206.0
1kHPOtD1fo3kWOgcs0oisd,239941.0
5vxII6AxXbPsAJE5dAdBo9,81185.0
1iVdwLsbPsKnqUoZOWlEqv,38598.0
5sfXK6yQlY9vSzuR3f3oD8,132761.0
7iXF2W9vKmDoGAhlHdpyIa,3215825.0
5JF2C8MdEonfb2ryeZ9Bxe,31632.0
1ihXWWbKNIrb7S7ERA6Qcb,42981.0
40AbVw7NEu78pgafTWKZxJ,22618.0
67UpJLYBsYEAbe0Mm1xRf8,16303.0
7g2BVLCYyGeVHGGFajED65,77578.0
2wS1PObRyCywHdmog5eOWW,9792.0
2PYtNfNtOXMrUhGfzIm8pl,54273.0
3UhwS81S9L7i2byZCrhSAv,8908.0
0lZWjBImx6kNe3WtOA09Xu,69891.0
4dI2tnLrhe8u4jWjoLC5NK,12813.0
39Gxez6G1bcaXDILmD4UNq,7749.0
3l30bDO9Kn2XJ9H2azq5PY,64528.0
7aAZOl8GHF6ge391oY0Kmy,51349.0
5VEKqp658KuE7uIgTQDyVT,74036.0
4veKiWte7ppq5jEqcI1xEP,101794.0
5ka9tzfUYOsFAz6cSUvFX6,22016.0
3JlsUB5UZclm1MXYo4QV4O,478940.0
02nH7HXbs3i9kdWef9or8E,40635.0
2wIujxyI75Z6HQuq0NmJiR,8160.0
2QECh0fEPnaTxRWsVBrUz7,36976.0
1nsbj6cQQmfp9x7Mlmtphl,14859.0
4Y2EGk21K4WyycfH5jPArB,18677.0
30f3BvAdiGmQXOmXXwLL3h,109011.0
0vhiGS9UsCMq4RF0WgB6gP,10857.0
2mehHNForRahnPueLQAgfv,6703.0
6DWdTk7UaZ6LIYYCFvmgX7,97629.0
6f2xulX5HzsHMMh9BWUS7g,168641.0
2CPturRUlpvirYr7VpkXCV,715136.0
0P5sjlxkIRPE2IvNWdILGk,7864.0
5DLTWfzNkhcIIdNLqoVfxf,27023.0
4HfxDJ0uLHTLe0fZrx0MbQ,366775.0
2drQ6wg2hdl6RDslarifh8,6230.0
2qOm7ukLyHUXWyR4ZWLwxA,1971012.0
330XSiXMe9wHbE8Fy4gPth,146949.0
1LFqcpp3k7r9nHBH7Lsos4,181493.0
5CKvqCELeZqL6Y8zDQCSzF,62798.0
1oAfkfN23fNfbfJNfQy5iS,13876.0
1rkCDpUKvtVToCIwwPetBZ,39160.0
7y5A3Ge2GixgSTwCU6fu5p,77990.0
4wgr6gTTxKqol5hT1cPUdo,11308.0
5JU11Qh4eT0ZCxuKe08jAw,6512.0
7esR7jO5Fyl78B6CwwhZJy,105930.0
60XB3lgW3j3G5HeVeNgDL7,15542.0
0CT9dRh7mbYKGCPLwIcVqH,31319.0
0EWlF8mbOqr2hCK6EnDW9y,31632.0
7kSYnrGHR4OKT2dybiPG5v,10466.0
71XhXay6rKPZCVAaDtFlSR,429802.0
6T1FGOC96wa0vaZ6qIz8VK,55971.0
3EKiXW0H5BaJJFSSo73q3t,16139.0
1KONmY3enP3r3nIPQidWAy,42617.0
3LRfVmbqK95xWUVxLzbvda,16003.0
4tEaytMs86hIaOSsiGoLcP,222786.0
2AeVg9Nf6dAHweYkDowG1J,39601.0
3T790QTg0ebUUk5tCRbtbN,57716.0
5TQEggGtsutzhOsYFfCAtE,89936.0
18lEJ1SEujElAbdRGjNTZh,153537.0
3gN0dANbfEdlK3p31pqgw9,44846.0
5yoCWptgzcIk7vhXOw3gYe,30517.0
6qatELslus1BTsjWGJqlLL,15165.0
0LlGDYQ46ZIBuYbuYhQNoY,9603.0
1AHfovSnGPVYKaahRtA0U6,806395.0
4nyOj2XfLrNhw9BdanuBIp,48898.0
3x3eRMYIXSbPtMLZxldfE5,10604.0
6usCWRyRdplnEsWjpfwcxk,20691.0
2BMRUAA1oTc7e9JPlr6xbZ,188471.0
2MDa3Kd91MPSSCig38thCP,10566.0
7c2h4jzcyJsN1QzTb8ZpiZ,13506.0
7eAbyTWoq2XHIDFAslXsjN,12431.0
42aZFX1bcCDj75ue0KoNSd,32697.0
4iAYo83eWlktjw97oebIal,70606.0
4ufZSKCI84Pd2ZlWTJcu4i,169166.0
5HNWXHeqgZII2dC3YwjUaE,11883.0
57kdeoYzgGaKzRWj4XM1u8,520324.0
2NVodOCKi2PX2931PQK4hr,8280.0
1RjU7UhRICmdFPKxCucLgq,270445.0
7IDWGITwhvftz8eAj3KyXa,105679.0
5DOYik1z3Of1wAFfY3dYbC,60859.0
2LhhnqrHPWvXYveZVHLKrd,1413281.0
5bY54Wk5IjGwK91Hv8ukbw,68997.0
5nXQHx4yYKsZqrm7y4bj03,93913.0
3F3R4uyTMkX9jRCEVVmdz6,185653.0
71irkRXv8MoAoJo6oZjjAe,19529.0
4b2oFtCnvDqAAt6zGBO4sj,75510.0
7ktOcCYTypSCkMoYppOyTe,15531.0
0KwR2yIvknqi1V9BUFmZ2i,52571.0
7jM8Kk1CPcX6gyeWZjarBT,16202.0
0ZsjZirRsHOWUhOkl69JiR,18353.0
6qwFuoKqoDI1lOifvEVrPP,58057.0
4VQNCzfZ3MdHEwwErNXpBo,1540555.0
2YM9qQklVODlkC3T9YD0e0,28444.0
5g9lS8deSIxItFBmZRC4vN,1393025.0
0qNnE0beu4OfHk8Txa3vGt,33295.0
3sqtOf4b4qO8hnlal5mYdx,7677.0
3cJ15fdnjUNVQsY30eSIGD,23171.0
6NjXLhejj5dVjTyeU8SbVM,26263.0
7fjdGYrSJ2AepOQ7YKy2rs,20331.0
00ovV8FIZewk6NmLd8kZhi,210679.0
5JPCZLbqNBonKhC53JPu4A,31811.0
7nfGrjZf34FxqS0FWXM5B7,45967.0
1L6YNFDSQa8UjX7vzPXXD4,69687.0
3imhW53eCFyAcgfmWCWTlX,23503.0
3YQCClOSBrbKkeAhmGvkoP,32824.0
4Bf0UDkIOkCCZmbSzaPZna,14306.0
2H3Ee8gYFvCZ2ivuOl5wwI,11063.0
32nmZgbpSPeQA76TO62TP7,154358.0
4UmOTj2C2RIYvTWk5HqOf2,8304.0
02z9tkMxlQFu3wcNaGZOAv,90282.0
4ISp82TYvp9G3HTA2dPzQu,32397.0
1H6S9OkozTNvcASUX4Bfgb,163701.0
0p7H3kcuqKSzrJhEEAQZKc,55002.0
4C7Ss9bTPOWJMh3rarF1mN,200756.0
1OkHiYsPJBwhR5Jb0hz9Q1,120810.0
2gMWmiKdQpeNKXMOgZazDr,25993.0
1SWVDBtw6h3tm9OehOkDhv,1364215.0
1i7tKveM6Wo3dG31c5OwAL,208763.0
5MzwAqpTKoLA6dNr6bAn57,31632.0
6mNV7kX26cP6of64E6LqIV,45406.0
2tyF3qLQHDweok9i7r6t7m,12226.0
52PgJoRz30sRQGOGqXYKdX,144122.0
3sE17RqhRgZ0chuYZshVqn,10744.0
39VMTN5lZ9x41aySZGTbsJ,51535.0
35wUBvwdtylu6S1QO5cUur,34403.0
1U5qqEm2St0V1TfCYvmdu4,22955.0
4hpeJ796mV9r629N3IHXqS,10196.0
693W6FTio5UVt2id9ZLHCf,5709.0
2MAaiV0bbeq4FpSwPe2rR8,157860.0
5jRPgUmIGGbRVYIo0l0AxM,10849.0
4m3gxoAguorjKhon1lclXI,11188.0
6904O7JrAxFybd4yu3Sz2V,57574.0
7d9I42jF759n5HuUeoulzR,201769.0
4iQRBKPkfdegVSL5WlSyTu,22574.0
0pSaDwrMLM7F82LWJg9v6s,27152.0
32WDVNZXIAuu7EqncTTKjH,598588.0
47WX4SHMvBCTKqa1IohI2k,8155.0
3lecA86POu0jRaFIubASoT,86468.0
40JSjO17ltHsFWUlo2Y7Sc,31803.0
1p2460gsFzAH46mPneG0uL,19285.0
17tN6ru4kPXZhAIR36MG7f,13450.0
1NNAoUoADTegqQqbKOyIQv,57446.0
3DG2hUPMLKcFptV1Gv32oI,58235.0
2icouZbxwqoL63gHhO2vGd,73196.0
0Gf9OEI2BAGdDozc74wwYD,21907.0
